id,price_id,min_quantity,max_quantity,tier_price,created_at,updated_at
,59,100000,200000,0.1213,"2026-04-09 20:05:00",
,60,1000,10999,0.1577,"2026-04-09 20:05:00",
,60,11000,49999,0.1542,"2026-04-09 20:05:00",
,60,50000,99999,0.1508,"2026-04-09 20:05:00",
,60,100000,200000,0.1439,"2026-04-09 20:05:00",
,61,1000,10999,0.1605,"2026-04-09 20:05:00",
,61,11000,49999,0.1564,"2026-04-09 20:05:00",
,61,50000,99999,0.1522,"2026-04-09 20:05:00",
,61,100000,200000,0.1440,"2026-04-09 20:05:00",
,62,1000,10999,0.1733,"2026-04-09 20:05:00",
,62,11000,49999,0.1699,"2026-04-09 20:05:00",
,62,50000,99999,0.1664,"2026-04-09 20:05:00",
,62,100000,200000,0.1596,"2026-04-09 20:05:00",
,63,1000,10999,0.1765,"2026-04-09 20:05:00",
,63,11000,49999,0.1731,"2026-04-09 20:05:00",
,63,50000,99999,0.1696,"2026-04-09 20:05:00",
,63,100000,200000,0.1628,"2026-04-09 20:05:00",
,65,1000,10999,0.1565,"2026-04-09 20:05:00",
,65,11000,49999,0.1496,"2026-04-09 20:05:00",
,65,50000,99999,0.1427,"2026-04-09 20:05:00",
,65,100000,200000,0.1289,"2026-04-09 20:05:00",
,66,1000,10999,0.1568,"2026-04-09 20:05:00",
,66,11000,49999,0.1496,"2026-04-09 20:05:00",
,66,50000,99999,0.1424,"2026-04-09 20:05:00",
,66,100000,200000,0.1282,"2026-04-09 20:05:00",
,67,1000,10999,0.1599,"2026-04-09 20:05:00",
,67,11000,49999,0.1531,"2026-04-09 20:05:00",
,67,50000,99999,0.1462,"2026-04-09 20:05:00",
,67,100000,200000,0.1324,"2026-04-09 20:05:00",
,68,1000,10999,0.1637,"2026-04-09 20:05:00",
,68,11000,49999,0.1568,"2026-04-09 20:05:00",
,68,50000,99999,0.1499,"2026-04-09 20:05:00",
,68,100000,200000,0.1362,"2026-04-09 20:05:00",
,69,1000,10999,0.1596,"2026-04-09 20:05:00",
,69,11000,49999,0.1527,"2026-04-09 20:05:00",
,69,50000,99999,0.1458,"2026-04-09 20:05:00",
,69,100000,200000,0.1320,"2026-04-09 20:05:00",
,70,1000,10999,0.2843,"2026-04-09 20:05:00",
