id,part_id,work_table_id,semi_auto_work_table_id,machine_id,units_per_hour,persons_1,persons_2,persons_3,active,is_migrated,description,deleted_at,created_at,updated_at
227,NULL,NULL,NULL,112,NULL,NULL,NULL,3,1,0,STS L-CL-4,NULL,"2026-04-09 20:05:00",NULL
228,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-5,NULL,"2026-04-09 20:05:00",NULL
229,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-7,NULL,"2026-04-09 20:05:00",NULL
230,NULL,NULL,NULL,121,NULL,NULL,NULL,3,1,0,STS L-CL-8,NULL,"2026-04-09 20:05:00",NULL
231,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-8-5,NULL,"2026-04-09 20:05:00",NULL
232,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CK-04,NULL,"2026-04-09 20:05:00",NULL
233,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-181-1224-90/9,NULL,"2026-04-09 20:05:00",NULL
234,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-41,NULL,"2026-04-09 20:05:00",NULL
235,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-42,NULL,"2026-04-09 20:05:00",NULL
236,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-43,NULL,"2026-04-09 20:05:00",NULL
237,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-I-2-04,NULL,"2026-04-09 20:05:00",NULL
238,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-4-5,NULL,"2026-04-09 20:05:00",NULL
239,NULL,NULL,NULL,105,NULL,NULL,NULL,3,1,0,STS H-ML-10-5,NULL,"2026-04-09 20:05:00",NULL
240,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-4-5,NULL,"2026-04-09 20:05:00",NULL
241,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-10-5,NULL,"2026-04-09 20:05:00",NULL
242,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-13-5,NULL,"2026-04-09 20:05:00",NULL
243,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-14-5,NULL,"2026-04-09 20:05:00",NULL
244,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-15-5,NULL,"2026-04-09 20:05:00",NULL
245,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-17-5,NULL,"2026-04-09 20:05:00",NULL
246,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CK-03-4,NULL,"2026-04-09 20:05:00",NULL
247,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HCL-8,NULL,"2026-04-09 20:05:00",NULL
248,NULL,NULL,NULL,81,NULL,NULL,NULL,3,1,0,STS L-CL-6-5-01,NULL,"2026-04-09 20:05:00",NULL
249,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-MB-106-S,NULL,"2026-04-09 20:05:00",NULL
250,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-MB-206-S,NULL,"2026-04-09 20:05:00",NULL
251,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-MB-306-S,NULL,"2026-04-09 20:05:00",NULL
252,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-2226-90/9,NULL,"2026-04-09 20:05:00",NULL
253,NULL,NULL,NULL,129,NULL,NULL,NULL,3,1,0,STS H-MB-101T 10"" LEAD,NULL,"2026-04-09 20:05:00",NULL
254,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-C-5.5,NULL,"2026-04-09 20:05:00",NULL
255,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-1220-90/9,NULL,"2026-04-09 20:05:00",NULL
256,NULL,NULL,NULL,324,NULL,NULL,2,NULL,1,0,STS H-C-11,NULL,"2026-04-09 20:05:00",NULL
257,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C-2-01,NULL,"2026-04-09 20:05:00",NULL
258,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C-129-05,NULL,"2026-04-09 20:05:00",NULL
259,NULL,NULL,NULL,329,NULL,NULL,2,NULL,1,0,STS H-C-22,NULL,"2026-04-09 20:05:00",NULL
260,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C-05,NULL,"2026-04-09 20:05:00",NULL
261,NULL,NULL,NULL,69,NULL,NULL,NULL,3,1,0,STS H-CB-612T,NULL,"2026-04-09 20:05:00",NULL
262,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-8951-12,NULL,"2026-04-09 20:05:00",NULL
263,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-5-94,NULL,"2026-04-09 20:05:00",NULL
264,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-1224-90/9-A,NULL,"2026-04-09 20:05:00",NULL
265,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-350-C61,NULL,"2026-04-09 20:05:00",NULL
266,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C5-7-A,NULL,"2026-04-09 20:05:00",NULL
267,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-13-03,NULL,"2026-04-09 20:05:00",NULL
268,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CB-713T,NULL,"2026-04-09 20:05:00",NULL
269,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CB-413T,NULL,"2026-04-09 20:05:00",NULL
270,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-1222-90/9 APART,NULL,"2026-04-09 20:05:00",NULL
271,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IB-550-B7B,NULL,"2026-04-09 20:05:00",NULL
272,NULL,NULL,NULL,112,NULL,NULL,NULL,3,1,0,STS H-MB-401T,NULL,"2026-04-09 20:05:00",NULL
273,NULL,NULL,NULL,135,NULL,NULL,NULL,3,1,0,STS H-ML-7-90-02,NULL,"2026-04-09 20:05:00",NULL
274,NULL,NULL,NULL,134,NULL,NULL,NULL,3,1,0,STS H-ML-7-93-02,NULL,"2026-04-09 20:05:00",NULL
275,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-3-02,NULL,"2026-04-09 20:05:00",NULL
276,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-4-02,NULL,"2026-04-09 20:05:00",NULL
277,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-5-02,NULL,"2026-04-09 20:05:00",NULL
278,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-6-02,NULL,"2026-04-09 20:05:00",NULL
279,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-9-02,NULL,"2026-04-09 20:05:00",NULL
280,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-92-02,NULL,"2026-04-09 20:05:00",NULL
281,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-3-02,NULL,"2026-04-09 20:05:00",NULL
282,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-4-02,NULL,"2026-04-09 20:05:00",NULL
283,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-5-02,NULL,"2026-04-09 20:05:00",NULL
284,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-6-02,NULL,"2026-04-09 20:05:00",NULL
285,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-9-02,NULL,"2026-04-09 20:05:00",NULL
286,NULL,NULL,NULL,101,NULL,NULL,NULL,3,1,0,STS H-ML-8-90-02,NULL,"2026-04-09 20:05:00",NULL
287,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-C-1-85,NULL,"2026-04-09 20:05:00",NULL
288,NULL,NULL,NULL,151,NULL,NULL,2,NULL,1,0,STS TH-C-2-85,NULL,"2026-04-09 20:05:00",NULL
289,NULL,NULL,NULL,96,NULL,NULL,2,NULL,1,0,STS TH-C-3-85,NULL,"2026-04-09 20:05:00",NULL
290,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-C-4-85,NULL,"2026-04-09 20:05:00",NULL
291,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-C-5-85,NULL,"2026-04-09 20:05:00",NULL
292,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CL-6-85,NULL,"2026-04-09 20:05:00",NULL
293,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CL-7-85,NULL,"2026-04-09 20:05:00",NULL
294,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CL-8-85,NULL,"2026-04-09 20:05:00",NULL
295,NULL,NULL,NULL,84,NULL,NULL,NULL,3,1,0,STS TH-CL-9-85,NULL,"2026-04-09 20:05:00",NULL
296,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CL-10-85,NULL,"2026-04-09 20:05:00",NULL
297,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CB-306N-85,NULL,"2026-04-09 20:05:00",NULL
298,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CB-406N-85,NULL,"2026-04-09 20:05:00",NULL
299,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CB-506N-85,NULL,"2026-04-09 20:05:00",NULL
300,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CB-106N-85,NULL,"2026-04-09 20:05:00",NULL
301,NULL,NULL,NULL,99,NULL,NULL,NULL,3,1,0,STS TH-CB-206N-85,NULL,"2026-04-09 20:05:00",NULL
302,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-41,NULL,"2026-04-09 20:05:00",NULL
303,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-42,NULL,"2026-04-09 20:05:00",NULL
304,NULL,NULL,NULL,117,NULL,NULL,2,NULL,1,0,STS TH-CR-436-43,NULL,"2026-04-09 20:05:00",NULL
305,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-58,NULL,"2026-04-09 20:05:00",NULL
306,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0168A,NULL,"2026-04-09 20:05:00",NULL
307,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0169A,NULL,"2026-04-09 20:05:00",NULL
308,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0170A,NULL,"2026-04-09 20:05:00",NULL
309,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0174A,NULL,"2026-04-09 20:05:00",NULL
310,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0175A,NULL,"2026-04-09 20:05:00",NULL
311,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0176A,NULL,"2026-04-09 20:05:00",NULL
312,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0177A,NULL,"2026-04-09 20:05:00",NULL
313,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0179A,NULL,"2026-04-09 20:05:00",NULL
314,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0180A,NULL,"2026-04-09 20:05:00",NULL
315,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0181A,NULL,"2026-04-09 20:05:00",NULL
316,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C-141-0171,NULL,"2026-04-09 20:05:00",NULL
317,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C-128-29TP,NULL,"2026-04-09 20:05:00",NULL
318,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-0125,NULL,"2026-04-09 20:05:00",NULL
319,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-0126,NULL,"2026-04-09 20:05:00",NULL
320,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-0127,NULL,"2026-04-09 20:05:00",NULL
321,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-1224-6/9-A,NULL,"2026-04-09 20:05:00",NULL
322,NULL,NULL,NULL,236,NULL,1,NULL,NULL,1,0,STS H-CR-436-36 CRIMP,NULL,"2026-04-09 20:05:00",NULL
323,NULL,NULL,NULL,224,NULL,NULL,2,NULL,1,0,STS H-CR-436-36 CRIMP,NULL,"2026-04-09 20:05:00",NULL
324,NULL,NULL,NULL,220,NULL,1,NULL,NULL,1,0,STS H-CR-436-37 CRIMP,NULL,"2026-04-09 20:05:00",NULL
325,NULL,NULL,NULL,224,NULL,NULL,2,NULL,1,0,STS H-CR-436-37 CRIMP,NULL,"2026-04-09 20:05:00",NULL
326,NULL,NULL,NULL,189,NULL,1,NULL,NULL,1,0,STS H-CR-436-38 CRIMP,NULL,"2026-04-09 20:05:00",NULL
327,NULL,NULL,NULL,189,NULL,NULL,2,NULL,1,0,STS H-CR-436-38 CRIMP,NULL,"2026-04-09 20:05:00",NULL
328,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-2220-90/9-18,NULL,"2026-04-09 20:05:00",NULL
329,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CL-181-1222-90/9,NULL,"2026-04-09 20:05:00",NULL
330,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CL-181-2222-90/9,NULL,"2026-04-09 20:05:00",NULL
331,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-C-114-C,NULL,"2026-04-09 20:05:00",NULL
332,NULL,NULL,NULL,118,NULL,NULL,NULL,3,1,0,STS H-MB-501T,NULL,"2026-04-09 20:05:00",NULL
333,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-12-90-S2,NULL,"2026-04-09 20:05:00",NULL
334,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-8951-11,NULL,"2026-04-09 20:05:00",NULL
335,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CR-436-41,NULL,"2026-04-09 20:05:00",NULL
336,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS C-C-52,NULL,"2026-04-09 20:05:00",NULL
337,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-44,NULL,"2026-04-09 20:05:00",NULL
338,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-36 CRIMP,NULL,"2026-04-09 20:05:00",NULL
339,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-37 CRIMP,NULL,"2026-04-09 20:05:00",NULL
340,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-38 CRIMP,NULL,"2026-04-09 20:05:00",NULL
341,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-7-9-2R,NULL,"2026-04-09 20:05:00",NULL
342,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HCL-7,NULL,"2026-04-09 20:05:00",NULL
343,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-306N,NULL,"2026-04-09 20:05:00",NULL
344,NULL,NULL,NULL,128,NULL,NULL,NULL,3,1,0,STS H-HML-6-95,NULL,"2026-04-09 20:05:00",NULL
345,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-0,NULL,"2026-04-09 20:05:00",NULL
346,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HML-3,NULL,"2026-04-09 20:05:00",NULL
347,NULL,NULL,NULL,115,NULL,NULL,NULL,3,1,0,STS H-HML-9-95,NULL,"2026-04-09 20:05:00",NULL
348,NULL,NULL,NULL,154,NULL,NULL,NULL,3,1,0,STS H-HML-7-95,NULL,"2026-04-09 20:05:00",NULL
349,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-8-S,NULL,"2026-04-09 20:05:00",NULL
350,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-57,NULL,"2026-04-09 20:05:00",NULL
351,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-150-0198,NULL,"2026-04-09 20:05:00",NULL
352,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-59,NULL,"2026-04-09 20:05:00",NULL
353,NULL,NULL,NULL,136,NULL,NULL,NULL,3,1,0,STS H-ML-3-5,NULL,"2026-04-09 20:05:00",NULL
354,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS TH-CR-436-0128,NULL,"2026-04-09 20:05:00",NULL
355,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-301N,NULL,"2026-04-09 20:05:00",NULL
356,NULL,NULL,NULL,131,NULL,NULL,NULL,3,1,0,STS H-HML-8-95,NULL,"2026-04-09 20:05:00",NULL
357,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS E-C-1-2,NULL,"2026-04-09 20:05:00",NULL
358,NULL,NULL,NULL,136,NULL,NULL,2,NULL,1,0,STS E-C4-1,NULL,"2026-04-09 20:05:00",NULL
359,NULL,NULL,NULL,184,NULL,NULL,2,NULL,1,0,STS E-C4-2,NULL,"2026-04-09 20:05:00",NULL
360,NULL,NULL,NULL,144,NULL,NULL,2,NULL,1,0,STS E-C4-3,NULL,"2026-04-09 20:05:00",NULL
361,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS E-C4-4,NULL,"2026-04-09 20:05:00",NULL
362,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS E-C4-4,NULL,"2026-04-09 20:05:00",NULL
363,NULL,NULL,NULL,144,NULL,NULL,2,NULL,1,0,STS E-C4-5,NULL,"2026-04-09 20:05:00",NULL
364,NULL,NULL,NULL,230,NULL,NULL,2,NULL,1,0,STS E-C-249-8,NULL,"2026-04-09 20:05:00",NULL
365,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-2-5,NULL,"2026-04-09 20:05:00",NULL
366,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-250-A51,NULL,"2026-04-09 20:05:00",NULL
367,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS VH-CR-436-36 CRIMP,NULL,"2026-04-09 20:05:00",NULL
368,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS VH-CR-436-37 CRIMP,NULL,"2026-04-09 20:05:00",NULL
369,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS VH-CR-436-38 CRIMP,NULL,"2026-04-09 20:05:00",NULL
370,NULL,NULL,NULL,200,NULL,NULL,2,NULL,1,0,STS H-M-1-05,NULL,"2026-04-09 20:05:00",NULL
371,NULL,NULL,NULL,161,NULL,NULL,2,NULL,1,0,STS H-M-2-05,NULL,"2026-04-09 20:05:00",NULL
372,NULL,NULL,NULL,154,NULL,NULL,2,NULL,1,0,STS H-M-3-05,NULL,"2026-04-09 20:05:00",NULL
373,NULL,NULL,NULL,171,NULL,NULL,2,NULL,1,0,STS H-M-4-05,NULL,"2026-04-09 20:05:00",NULL
374,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-M-5-05,NULL,"2026-04-09 20:05:00",NULL
375,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-12-9,NULL,"2026-04-09 20:05:00",NULL
376,NULL,NULL,NULL,81,NULL,NULL,NULL,3,1,0,STS L-CL-5.5-02,NULL,"2026-04-09 20:05:00",NULL
377,NULL,NULL,NULL,105,NULL,NULL,NULL,3,1,0,STS H-ML-5-5,NULL,"2026-04-09 20:05:00",NULL
378,NULL,NULL,NULL,121,NULL,NULL,NULL,3,1,0,STS H-BML-124-10,NULL,"2026-04-09 20:05:00",NULL
379,NULL,NULL,NULL,124,NULL,NULL,NULL,3,1,0,STS H-BML-324-10,NULL,"2026-04-09 20:05:00",NULL
380,NULL,NULL,NULL,93,NULL,NULL,NULL,3,1,0,STS H-BML-B424-10,NULL,"2026-04-09 20:05:00",NULL
381,NULL,NULL,NULL,112,NULL,NULL,NULL,3,1,0,STS L-CL-5-02,NULL,"2026-04-09 20:05:00",NULL
382,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HML-7-90,NULL,"2026-04-09 20:05:00",NULL
383,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HML-8-90,NULL,"2026-04-09 20:05:00",NULL
384,NULL,NULL,NULL,104,NULL,NULL,NULL,3,1,0,STS H-HML-10-95,NULL,"2026-04-09 20:05:00",NULL
385,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-3220-90/9-18,NULL,"2026-04-09 20:05:00",NULL
386,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-5-90,NULL,"2026-04-09 20:05:00",NULL
387,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-250-A52,NULL,"2026-04-09 20:05:00",NULL
388,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-250-A56,NULL,"2026-04-09 20:05:00",NULL
389,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-7-12-5,NULL,"2026-04-09 20:05:00",NULL
390,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-M-1-03,NULL,"2026-04-09 20:05:00",NULL
391,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-250-A57,NULL,"2026-04-09 20:05:00",NULL
392,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-9-5,NULL,"2026-04-09 20:05:00",NULL
393,NULL,NULL,NULL,110,NULL,NULL,NULL,3,1,0,STS H-BML-122-10,NULL,"2026-04-09 20:05:00",NULL
394,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-10-95,NULL,"2026-04-09 20:05:00",NULL
395,NULL,NULL,NULL,116,NULL,NULL,NULL,3,1,0,STS H-BML-224-10,NULL,"2026-04-09 20:05:00",NULL
396,NULL,NULL,NULL,113,NULL,NULL,NULL,3,1,0,STS H-BML-B324-10,NULL,"2026-04-09 20:05:00",NULL
397,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-350-A66,NULL,"2026-04-09 20:05:00",NULL
398,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-201N,NULL,"2026-04-09 20:05:00",NULL
399,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-6,NULL,"2026-04-09 20:05:00",NULL
400,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-306N-01,NULL,"2026-04-09 20:05:00",NULL
401,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-501N,NULL,"2026-04-09 20:05:00",NULL
402,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-ML-6-5,NULL,"2026-04-09 20:05:00",NULL
403,NULL,NULL,NULL,135,NULL,NULL,NULL,3,1,0,STS H-HCB-106N-96,NULL,"2026-04-09 20:05:00",NULL
404,NULL,NULL,NULL,143,NULL,NULL,NULL,3,1,0,STS H-HCB-206N-96,NULL,"2026-04-09 20:05:00",NULL
405,NULL,NULL,NULL,195,NULL,NULL,2,NULL,1,0,STS H-HCB-306N-96,NULL,"2026-04-09 20:05:00",NULL
406,NULL,NULL,NULL,131,NULL,NULL,NULL,3,1,0,STS H-HCB-306N-96,NULL,"2026-04-09 20:05:00",NULL
407,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-250-A55,NULL,"2026-04-09 20:05:00",NULL
408,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS E-CL-249-8B,NULL,"2026-04-09 20:05:00",NULL
409,NULL,NULL,NULL,125,NULL,NULL,2,NULL,1,0,STS H-HML-18-90,NULL,"2026-04-09 20:05:00",NULL
410,NULL,NULL,NULL,130,NULL,NULL,NULL,3,1,0,STS H-HML-18-90,NULL,"2026-04-09 20:05:00",NULL
411,NULL,NULL,NULL,245,NULL,NULL,2,NULL,1,0,STS H-HC-2-96,NULL,"2026-04-09 20:05:00",NULL
412,NULL,NULL,NULL,133,NULL,NULL,NULL,3,1,0,STS H-BML-B224-10,NULL,"2026-04-09 20:05:00",NULL
413,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-406N-01,NULL,"2026-04-09 20:05:00",NULL
414,NULL,NULL,NULL,127,NULL,NULL,NULL,3,1,0,STS H-BML-B124-10,NULL,"2026-04-09 20:05:00",NULL
415,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-106N-01,NULL,"2026-04-09 20:05:00",NULL
416,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-206N-01,NULL,"2026-04-09 20:05:00",NULL
417,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-506N-01,NULL,"2026-04-09 20:05:00",NULL
418,NULL,NULL,NULL,161,NULL,NULL,NULL,3,1,0,STS H-HCL-7-96,NULL,"2026-04-09 20:05:00",NULL
419,NULL,NULL,NULL,135,NULL,NULL,NULL,3,1,0,STS H-HCL-8-96,NULL,"2026-04-09 20:05:00",NULL
420,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-IL-350-A67,NULL,"2026-04-09 20:05:00",NULL
421,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-CL-181-2224-6/9,NULL,"2026-04-09 20:05:00",NULL
422,NULL,NULL,NULL,119,NULL,NULL,NULL,3,1,0,STS H-HCB-506N-96,NULL,"2026-04-09 20:05:00",NULL
423,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS L-CL-3-02,NULL,"2026-04-09 20:05:00",NULL
424,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HCL-6-96,NULL,"2026-04-09 20:05:00",NULL
425,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HCB-406N-96,NULL,"2026-04-09 20:05:00",NULL
426,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,STS H-HMB-106N-A,NULL,"2026-04-09 20:05:00",NULL
