"id","price_id","min_quantity","max_quantity","tier_price","created_at","updated_at"
"","115","50000","99999","21.15","2026-04-09 20:05:00",""
"","115","100000","200000","19.74","2026-04-09 20:05:00",""
"","116","1000","10999","22.59","2026-04-09 20:05:00",""
"","116","11000","49999","21.86","2026-04-09 20:05:00",""
"","116","50000","99999","21.13","2026-04-09 20:05:00",""
"","116","100000","200000","19.67","2026-04-09 20:05:00",""
"","117","1000","10999","21.56","2026-04-09 20:05:00",""
"","117","11000","49999","21.49","2026-04-09 20:05:00",""
"","117","50000","99999","21.42","2026-04-09 20:05:00",""
"","117","100000","200000","21.28","2026-04-09 20:05:00",""
"","118","1000","10999","23.72","2026-04-09 20:05:00",""
"","118","11000","49999","23.01","2026-04-09 20:05:00",""
"","118","50000","99999","22.29","2026-04-09 20:05:00",""
"","118","100000","200000","20.85","2026-04-09 20:05:00",""
"","119","1000","10999","22.59","2026-04-09 20:05:00",""
"","119","11000","49999","21.86","2026-04-09 20:05:00",""
"","119","50000","99999","21.13","2026-04-09 20:05:00",""
"","119","100000","200000","19.67","2026-04-09 20:05:00",""
"","120","1000","10999","23.98","2026-04-09 20:05:00",""
"","120","11000","49999","23.3","2026-04-09 20:05:00",""
"","120","50000","99999","22.61","2026-04-09 20:05:00",""
"","120","100000","200000","21.23","2026-04-09 20:05:00",""
"","121","1000","10999","21.27","2026-04-09 20:05:00",""
"","121","11000","49999","20.59","2026-04-09 20:05:00",""
"","121","50000","99999","19.9","2026-04-09 20:05:00",""
"","121","100000","200000","18.52","2026-04-09 20:05:00",""
"","122","1000","10999","23.44","2026-04-09 20:05:00",""
"","122","11000","49999","23.37","2026-04-09 20:05:00",""
"","122","50000","99999","23.3","2026-04-09 20:05:00",""
"","122","100000","200000","23.17","2026-04-09 20:05:00",""
"","123","1000","10999","21.56","2026-04-09 20:05:00",""
"","123","11000","49999","20.24","2026-04-09 20:05:00",""
"","123","50000","99999","18.92","2026-04-09 20:05:00",""
"","123","100000","200000","17.48","2026-04-09 20:05:00",""
"","124","1000","10999","21.56","2026-04-09 20:05:00",""
"","124","11000","49999","20.24","2026-04-09 20:05:00",""
"","124","50000","99999","18.92","2026-04-09 20:05:00",""
"","124","100000","200000","17.48","2026-04-09 20:05:00",""
"","125","1000","10999","21.56","2026-04-09 20:05:00",""
"","125","11000","49999","20.24","2026-04-09 20:05:00",""
"","125","50000","99999","18.92","2026-04-09 20:05:00",""
"","125","100000","200000","17.48","2026-04-09 20:05:00",""
"","126","1000","10999","23.59","2026-04-09 20:05:00",""
"","126","11000","49999","22.88","2026-04-09 20:05:00",""
"","126","50000","99999","22.16","2026-04-09 20:05:00",""
"","126","100000","200000","20.73","2026-04-09 20:05:00",""
"","127","1000","10999","22.29","2026-04-09 20:05:00",""
"","127","11000","49999","21.6","2026-04-09 20:05:00",""
"","127","50000","99999","20.91","2026-04-09 20:05:00",""
"","127","100000","200000","19.54","2026-04-09 20:05:00",""
"","128","1000","10999","23.98","2026-04-09 20:05:00",""
"","128","11000","49999","23.3","2026-04-09 20:05:00",""
"","128","50000","99999","22.61","2026-04-09 20:05:00",""
"","128","100000","200000","21.23","2026-04-09 20:05:00",""
"","129","1000","10999","22.55","2026-04-09 20:05:00",""
"","129","11000","49999","21.85","2026-04-09 20:05:00",""
"","129","50000","99999","21.15","2026-04-09 20:05:00",""
"","129","100000","200000","19.74","2026-04-09 20:05:00",""
"","130","1000","10999","21.63","2026-04-09 20:05:00",""
"","130","11000","49999","20.98","2026-04-09 20:05:00",""
"","130","50000","99999","20.33","2026-04-09 20:05:00",""
"","130","100000","200000","18.72","2026-04-09 20:05:00",""
"","130","50000","99999","18.3","2026-04-09 20:05:00",""
"","130","100000","200000","16.86","2026-04-09 20:05:00",""
"","131","1000","10999","18.71","2026-04-09 20:05:00",""
"","131","11000","49999","18.01","2026-04-09 20:05:00",""
"","131","50000","99999","17.31","2026-04-09 20:05:00",""
"","131","100000","200000","16.59","2026-04-09 20:05:00",""
"","132","1000","10999","18.71","2026-04-09 20:05:00",""
"","132","11000","49999","18.01","2026-04-09 20:05:00",""
"","132","50000","99999","17.31","2026-04-09 20:05:00",""
"","132","100000","200000","16.59","2026-04-09 20:05:00",""
"","133","1000","10999","18.71","2026-04-09 20:05:00",""
"","133","11000","49999","18.01","2026-04-09 20:05:00",""
"","133","50000","99999","17.31","2026-04-09 20:05:00",""
"","133","100000","200000","16.59","2026-04-09 20:05:00",""
"","134","1000","10999","18.71","2026-04-09 20:05:00",""
"","134","11000","49999","18.01","2026-04-09 20:05:00",""
"","134","50000","99999","17.31","2026-04-09 20:05:00",""
"","134","100000","200000","16.59","2026-04-09 20:05:00",""
"","135","1000","10999","18.72","2026-04-09 20:05:00",""
"","135","11000","49999","17.99","2026-04-09 20:05:00",""
"","135","50000","99999","17.26","2026-04-09 20:05:00",""
"","135","100000","200000","16.49","2026-04-09 20:05:00",""
"","135","50000","99999","15.54","2026-04-09 20:05:00",""
"","135","100000","200000","14.84","2026-04-09 20:05:00",""
"","136","1000","10999","20.1","2026-04-09 20:05:00",""
"","136","11000","49999","19.4","2026-04-09 20:05:00",""
"","136","50000","99999","18.7","2026-04-09 20:05:00",""
"","136","100000","200000","17.98","2026-04-09 20:05:00",""
"","137","1000","10999","20.1","2026-04-09 20:05:00",""
"","137","11000","49999","19.4","2026-04-09 20:05:00",""
"","137","50000","99999","18.7","2026-04-09 20:05:00",""
"","137","100000","200000","17.98","2026-04-09 20:05:00",""
"","138","1000","10999","18.75","2026-04-09 20:05:00",""
"","138","11000","49999","18.07","2026-04-09 20:05:00",""
"","138","50000","99999","17.38","2026-04-09 20:05:00",""
"","138","100000","200000","16.69","2026-04-09 20:05:00",""
"","139","1000","10999","18.74","2026-04-09 20:05:00",""
"","139","11000","49999","18.04","2026-04-09 20:05:00",""
"","139","50000","99999","17.34","2026-04-09 20:05:00",""
"","139","100000","200000","16.62","2026-04-09 20:05:00",""
"","140","1000","10999","18.75","2026-04-09 20:05:00",""
"","140","11000","49999","18.07","2026-04-09 20:05:00",""
"","140","50000","99999","17.38","2026-04-09 20:05:00",""
"","140","100000","200000","16.69","2026-04-09 20:05:00",""
"","141","1000","10999","18.75","2026-04-09 20:05:00",""
"","141","11000","49999","18.07","2026-04-09 20:05:00",""
"","141","50000","99999","17.38","2026-04-09 20:05:00",""
"","141","100000","200000","16.69","2026-04-09 20:05:00",""
"","142","1000","10999","18.75","2026-04-09 20:05:00",""
"","142","11000","49999","18.07","2026-04-09 20:05:00",""
"","142","50000","99999","17.38","2026-04-09 20:05:00",""
"","142","100000","200000","16.69","2026-04-09 20:05:00",""
"","143","1000","10999","18.75","2026-04-09 20:05:00",""
"","143","11000","49999","18.07","2026-04-09 20:05:00",""
"","143","50000","99999","17.38","2026-04-09 20:05:00",""
"","143","100000","200000","16.69","2026-04-09 20:05:00",""
"","144","1000","10999","18.75","2026-04-09 20:05:00",""
"","144","11000","49999","18.07","2026-04-09 20:05:00",""
"","144","50000","99999","17.38","2026-04-09 20:05:00",""
"","144","100000","200000","16.69","2026-04-09 20:05:00",""
"","145","1000","10999","23.44","2026-04-09 20:05:00",""
"","145","11000","49999","23.37","2026-04-09 20:05:00",""
"","145","50000","99999","16.84","2026-04-09 20:05:00",""
"","145","50000","99999","23.3","2026-04-09 20:05:00",""
"","145","100000","200000","14.5","2026-04-09 20:05:00",""
"","145","100000","200000","23.17","2026-04-09 20:05:00",""
"","146","1000","10999","19.07","2026-04-09 20:05:00",""
"","146","11000","49999","18.31","2026-04-09 20:05:00",""
"","146","50000","99999","17.55","2026-04-09 20:05:00",""
"","146","100000","200000","16.73","2026-04-09 20:05:00",""
"","147","1000","10999","19.07","2026-04-09 20:05:00",""
"","147","11000","49999","18.31","2026-04-09 20:05:00",""
"","147","50000","99999","17.55","2026-04-09 20:05:00",""
"","147","100000","200000","16.73","2026-04-09 20:05:00",""
"","148","1000","10999","19.07","2026-04-09 20:05:00",""
"","148","11000","49999","18.31","2026-04-09 20:05:00",""
"","148","50000","99999","17.55","2026-04-09 20:05:00",""
"","148","100000","200000","16.73","2026-04-09 20:05:00",""
"","149","1000","10999","19.07","2026-04-09 20:05:00",""
"","149","11000","49999","18.31","2026-04-09 20:05:00",""
"","149","50000","99999","17.55","2026-04-09 20:05:00",""
"","149","100000","200000","16.73","2026-04-09 20:05:00",""
"","150","1000","10999","19.07","2026-04-09 20:05:00",""
"","150","11000","49999","18.31","2026-04-09 20:05:00",""
"","150","50000","99999","17.55","2026-04-09 20:05:00",""
"","150","100000","200000","16.73","2026-04-09 20:05:00",""
"","151","1000","10999","19.07","2026-04-09 20:05:00",""
"","151","11000","49999","18.31","2026-04-09 20:05:00",""
"","151","50000","99999","17.55","2026-04-09 20:05:00",""
"","151","100000","200000","16.73","2026-04-09 20:05:00",""
"","152","1000","10999","19.07","2026-04-09 20:05:00",""
"","152","11000","49999","18.31","2026-04-09 20:05:00",""
"","152","50000","99999","17.55","2026-04-09 20:05:00",""
"","152","100000","200000","16.73","2026-04-09 20:05:00",""
"","153","1000","10999","19.07","2026-04-09 20:05:00",""
"","153","11000","49999","18.31","2026-04-09 20:05:00",""
"","153","50000","99999","17.55","2026-04-09 20:05:00",""
"","153","100000","200000","16.73","2026-04-09 20:05:00",""
"","154","1000","10999","19.07","2026-04-09 20:05:00",""
"","154","11000","49999","18.31","2026-04-09 20:05:00",""
"","154","50000","99999","17.55","2026-04-09 20:05:00",""
"","154","100000","200000","16.73","2026-04-09 20:05:00",""
"","155","1000","10999","19.07","2026-04-09 20:05:00",""
"","155","11000","49999","18.31","2026-04-09 20:05:00",""
"","155","50000","99999","17.55","2026-04-09 20:05:00",""
"","155","100000","200000","16.73","2026-04-09 20:05:00",""
"","156","1000","10999","19.07","2026-04-09 20:05:00",""
"","156","11000","49999","18.31","2026-04-09 20:05:00",""
"","156","50000","99999","17.55","2026-04-09 20:05:00",""
"","156","100000","200000","16.73","2026-04-09 20:05:00",""
"","157","1000","10999","25.7","2026-04-09 20:05:00",""
"","157","11000","49999","24.92","2026-04-09 20:05:00",""
"","157","50000","99999","24.13","2026-04-09 20:05:00",""
"","157","100000","200000","22.56","2026-04-09 20:05:00",""
"","158","1000","10999","22.31","2026-04-09 20:05:00",""
"","158","11000","49999","21.61","2026-04-09 20:05:00",""
"","158","50000","99999","20.91","2026-04-09 20:05:00",""
"","158","100000","200000","19.5","2026-04-09 20:05:00",""
"","159","1000","10999","22.29","2026-04-09 20:05:00",""
"","159","11000","49999","21.6","2026-04-09 20:05:00",""
"","159","50000","99999","20.91","2026-04-09 20:05:00",""
"","159","100000","200000","19.54","2026-04-09 20:05:00",""
"","160","1000","10999","15","2026-04-09 20:05:00",""
"","160","11000","49999","13.85","2026-04-09 20:05:00",""
"","160","50000","99999","12.69","2026-04-09 20:05:00",""
"","160","100000","200000","11.23","2026-04-09 20:05:00",""
"","160","2000","10999","11.95","2026-04-09 20:05:00",""
"","160","11000","200000","11.85","2026-04-09 20:05:00",""
"","161","1000","10999","16.74","2026-04-09 20:05:00",""
"","161","11000","49999","16.05","2026-04-09 20:05:00",""
"","161","50000","99999","15.36","2026-04-09 20:05:00",""
"","161","100000","200000","13.99","2026-04-09 20:05:00",""
"","162","1000","10999","16.19","2026-04-09 20:05:00",""
"","162","11000","49999","15.84","2026-04-09 20:05:00",""
"","162","50000","99999","15.5","2026-04-09 20:05:00",""
"","162","100000","200000","14.81","2026-04-09 20:05:00",""
"","163","1000","10999","13.44","2026-04-09 20:05:00",""
"","163","11000","49999","12.33","2026-04-09 20:05:00",""
"","163","50000","99999","11.23","2026-04-09 20:05:00",""
"","163","100000","200000","9.86","2026-04-09 20:05:00",""
"","164","1000","10999","14.61","2026-04-09 20:05:00",""
"","164","11000","49999","13.92","2026-04-09 20:05:00",""
"","164","50000","99999","13.24","2026-04-09 20:05:00",""
"","164","100000","200000","12.24","2026-04-09 20:05:00",""
"","164","50000","200000","8.53","2026-04-09 20:05:00",""
"","165","1000","10999","16.74","2026-04-09 20:05:00",""
"","165","11000","49999","16.46","2026-04-09 20:05:00",""
"","165","50000","99999","16.19","2026-04-09 20:05:00",""
"","165","100000","200000","15.36","2026-04-09 20:05:00",""
"","166","1000","10999","16.74","2026-04-09 20:05:00",""
"","166","11000","49999","16.05","2026-04-09 20:05:00",""
"","166","50000","99999","15.36","2026-04-09 20:05:00",""
"","166","100000","200000","13.99","2026-04-09 20:05:00",""
"","167","1000","10999","13.44","2026-04-09 20:05:00",""
"","167","11000","49999","12.33","2026-04-09 20:05:00",""
"","167","50000","99999","11.23","2026-04-09 20:05:00",""
"","167","100000","200000","9.86","2026-04-09 20:05:00",""
"","168","1000","10999","9.86","2026-04-09 20:05:00",""
"","168","11000","49999","9.17","2026-04-09 20:05:00",""
"","168","50000","99999","8.48","2026-04-09 20:05:00",""
"","168","100000","200000","7.1","2026-04-09 20:05:00",""
"","169","1000","10999","17.56","2026-04-09 20:05:00",""
"","169","11000","49999","17.04","2026-04-09 20:05:00",""
"","169","50000","99999","16.52","2026-04-09 20:05:00",""
"","169","100000","200000","16.19","2026-04-09 20:05:00",""
"","170","1000","10999","14.66","2026-04-09 20:05:00",""
"","170","11000","49999","14.02","2026-04-09 20:05:00",""
"","170","50000","99999","13.37","2026-04-09 20:05:00",""
"","170","100000","200000","12.07","2026-04-09 20:05:00",""
"","170","50000","200000","8.85","2026-04-09 20:05:00",""
"","171","1000","10999","16.74","2026-04-09 20:05:00",""
"","171","11000","49999","16.05","2026-04-09 20:05:00",""
"","171","50000","99999","15.36","2026-04-09 20:05:00",""
"","171","100000","200000","13.99","2026-04-09 20:05:00",""
"","172","1000","10999","11.23","2026-04-09 20:05:00",""
"","172","11000","49999","10.54","2026-04-09 20:05:00",""
"","172","50000","99999","9.86","2026-04-09 20:05:00",""
"","172","100000","200000","9.72","2026-04-09 20:05:00",""
"","173","1000","10999","15.72","2026-04-09 20:05:00",""
"","173","11000","49999","14.62","2026-04-09 20:05:00",""
"","173","50000","99999","13.52","2026-04-09 20:05:00",""
"","173","100000","200000","12.15","2026-04-09 20:05:00",""
"","173","2000","10999","15.03","2026-04-09 20:05:00",""
"","173","11000","200000","14.64","2026-04-09 20:05:00",""
"","174","1000","10999","18.12","2026-04-09 20:05:00",""
"","174","11000","49999","17.43","2026-04-09 20:05:00",""
"","174","50000","99999","16.74","2026-04-09 20:05:00",""
"","174","100000","200000","15.36","2026-04-09 20:05:00",""
"","175","1000","10999","16.99","2026-04-09 20:05:00",""
"","175","11000","49999","16.27","2026-04-09 20:05:00",""
"","175","50000","99999","15.56","2026-04-09 20:05:00",""
"","175","100000","200000","14.12","2026-04-09 20:05:00",""
"","175","2000","10999","14.52","2026-04-09 20:05:00",""
"","175","11000","200000","14.61","2026-04-09 20:05:00",""
"","176","1000","10999","19.49","2026-04-09 20:05:00",""
"","176","11000","49999","19.22","2026-04-09 20:05:00",""
"","176","50000","99999","18.94","2026-04-09 20:05:00",""
"","176","100000","200000","18.12","2026-04-09 20:05:00",""
"","177","1000","10999","18.12","2026-04-09 20:05:00",""
"","177","11000","49999","17.84","2026-04-09 20:05:00",""
"","177","50000","99999","17.56","2026-04-09 20:05:00",""
"","177","100000","200000","16.74","2026-04-09 20:05:00",""
"","178","1000","10999","18.12","2026-04-09 20:05:00",""
"","178","11000","49999","17.43","2026-04-09 20:05:00",""
"","178","50000","99999","16.74","2026-04-09 20:05:00",""
"","178","100000","200000","15.36","2026-04-09 20:05:00",""
"","179","1000","10999","21.43","2026-04-09 20:05:00",""
"","179","11000","49999","20.75","2026-04-09 20:05:00",""
"","179","50000","99999","20.06","2026-04-09 20:05:00",""
"","179","100000","200000","18.68","2026-04-09 20:05:00",""
"","180","1000","10999","19.49","2026-04-09 20:05:00",""
"","180","11000","49999","18.8","2026-04-09 20:05:00",""
"","180","50000","99999","18.12","2026-04-09 20:05:00",""
"","180","100000","200000","16.74","2026-04-09 20:05:00",""
"","181","1000","10999","21.43","2026-04-09 20:05:00",""
"","181","11000","49999","20.75","2026-04-09 20:05:00",""
"","181","50000","99999","20.06","2026-04-09 20:05:00",""
"","181","100000","200000","18.68","2026-04-09 20:05:00",""
"","182","1000","10999","19.49","2026-04-09 20:05:00",""
"","182","11000","49999","18.8","2026-04-09 20:05:00",""
"","182","50000","99999","18.12","2026-04-09 20:05:00",""
"","182","100000","200000","16.74","2026-04-09 20:05:00",""
"","183","1000","10999","20.59","2026-04-09 20:05:00",""
"","183","11000","49999","20.25","2026-04-09 20:05:00",""
"","183","50000","99999","19.9","2026-04-09 20:05:00",""
"","183","100000","200000","19.22","2026-04-09 20:05:00",""
"","184","1000","10999","31.66","2026-04-09 20:05:00",""
"","184","11000","49999","30.97","2026-04-09 20:05:00",""
"","184","50000","99999","30.28","2026-04-09 20:05:00",""
"","184","100000","200000","28.91","2026-04-09 20:05:00",""
"","185","1000","10999","21.14","2026-04-09 20:05:00",""
"","185","11000","49999","20.87","2026-04-09 20:05:00",""
"","185","50000","99999","20.59","2026-04-09 20:05:00",""
"","185","100000","200000","19.9","2026-04-09 20:05:00",""
"","186","1000","10999","21.14","2026-04-09 20:05:00",""
"","186","11000","49999","20.87","2026-04-09 20:05:00",""
"","186","50000","99999","20.59","2026-04-09 20:05:00",""
"","186","100000","200000","19.9","2026-04-09 20:05:00",""
"","187","1000","10999","21.14","2026-04-09 20:05:00",""
"","187","11000","49999","21.14","2026-04-09 20:05:00",""
"","187","50000","99999","21.14","2026-04-09 20:05:00",""
"","187","100000","200000","21.14","2026-04-09 20:05:00",""
"","188","1000","10999","23.06","2026-04-09 20:05:00",""
"","188","11000","49999","23.06","2026-04-09 20:05:00",""
"","188","50000","99999","23.06","2026-04-09 20:05:00",""
"","188","100000","200000","23.06","2026-04-09 20:05:00",""
"","189","1000","10999","21.14","2026-04-09 20:05:00",""
"","189","11000","49999","21.14","2026-04-09 20:05:00",""
"","189","50000","99999","21.14","2026-04-09 20:05:00",""
"","189","100000","200000","21.14","2026-04-09 20:05:00",""
"","190","1000","10999","124.37","2026-04-09 20:05:00",""
"","190","11000","49999","123.68","2026-04-09 20:05:00",""
"","190","50000","99999","122.99","2026-04-09 20:05:00",""
"","190","100000","200000","121.62","2026-04-09 20:05:00",""
"","191","1000","10999","52.58","2026-04-09 20:05:00",""
"","191","11000","49999","51.21","2026-04-09 20:05:00",""
"","191","50000","99999","49.83","2026-04-09 20:05:00",""
"","191","100000","200000","47.08","2026-04-09 20:05:00",""
"","192","1000","10999","16.45","2026-04-09 20:05:00",""
"","192","11000","49999","15.76","2026-04-09 20:05:00",""
"","192","50000","99999","15.07","2026-04-09 20:05:00",""
"","192","100000","200000","14.38","2026-04-09 20:05:00",""
"","193","1000","10999","16.45","2026-04-09 20:05:00",""
"","193","11000","49999","15.76","2026-04-09 20:05:00",""
"","193","50000","99999","15.07","2026-04-09 20:05:00",""
"","193","100000","200000","14.38","2026-04-09 20:05:00",""
"","194","1000","10999","16.45","2026-04-09 20:05:00",""
"","194","11000","49999","15.76","2026-04-09 20:05:00",""
"","194","50000","99999","15.07","2026-04-09 20:05:00",""
"","194","100000","200000","14.38","2026-04-09 20:05:00",""
"","195","1000","10999","15.36","2026-04-09 20:05:00",""
"","195","11000","49999","14.67","2026-04-09 20:05:00",""
"","195","50000","99999","13.99","2026-04-09 20:05:00",""
"","195","100000","200000","12.61","2026-04-09 20:05:00",""
"","196","1000","10999","19.77","2026-04-09 20:05:00",""
"","196","11000","49999","19.08","2026-04-09 20:05:00",""
"","196","50000","99999","18.39","2026-04-09 20:05:00",""
"","196","100000","200000","17.01","2026-04-09 20:05:00",""
"","197","1000","10999","22.61","2026-04-09 20:05:00",""
"","197","11000","49999","21.92","2026-04-09 20:05:00",""
"","197","50000","99999","21.23","2026-04-09 20:05:00",""
"","197","100000","200000","19.85","2026-04-09 20:05:00",""
"","198","1000","10999","21.14","2026-04-09 20:05:00",""
"","198","11000","49999","20.87","2026-04-09 20:05:00",""
"","198","50000","99999","20.59","2026-04-09 20:05:00",""
"","198","100000","200000","19.9","2026-04-09 20:05:00",""
"","199","1000","10999","24.75","2026-04-09 20:05:00",""
"","199","11000","49999","24.06","2026-04-09 20:05:00",""
"","199","50000","99999","23.38","2026-04-09 20:05:00",""
"","199","100000","200000","22","2026-04-09 20:05:00",""
"","200","1000","10999","23.06","2026-04-09 20:05:00",""
"","200","11000","49999","23.06","2026-04-09 20:05:00",""
"","200","50000","99999","23.06","2026-04-09 20:05:00",""
"","200","100000","200000","23.06","2026-04-09 20:05:00",""
"","201","1000","10999","21.14","2026-04-09 20:05:00",""
"","201","11000","49999","21.14","2026-04-09 20:05:00",""
"","201","50000","99999","21.14","2026-04-09 20:05:00",""
"","201","100000","200000","21.14","2026-04-09 20:05:00",""
"","202","1000","10999","21.14","2026-04-09 20:05:00",""
"","202","11000","49999","21.14","2026-04-09 20:05:00",""
"","202","50000","99999","21.14","2026-04-09 20:05:00",""
"","202","100000","200000","21.14","2026-04-09 20:05:00",""
"","203","1000","10999","21.14","2026-04-09 20:05:00",""
"","203","11000","49999","21.14","2026-04-09 20:05:00",""
"","203","50000","99999","21.14","2026-04-09 20:05:00",""
"","203","100000","200000","21.14","2026-04-09 20:05:00",""
"","204","1000","10999","64.26","2026-04-09 20:05:00",""
"","204","11000","49999","63.57","2026-04-09 20:05:00",""
"","204","50000","99999","62.89","2026-04-09 20:05:00",""
"","204","100000","200000","61.51","2026-04-09 20:05:00",""
"","205","1000","10999","21.14","2026-04-09 20:05:00",""
"","205","11000","49999","20.87","2026-04-09 20:05:00",""
"","205","50000","99999","20.59","2026-04-09 20:05:00",""
"","205","100000","200000","19.77","2026-04-09 20:05:00",""
"","206","1000","10999","21.14","2026-04-09 20:05:00",""
"","206","11000","49999","20.73","2026-04-09 20:05:00",""
"","206","50000","99999","20.32","2026-04-09 20:05:00",""
"","206","100000","200000","19.77","2026-04-09 20:05:00",""
"","207","1000","10999","26.74","2026-04-09 20:05:00",""
"","207","11000","49999","25.98","2026-04-09 20:05:00",""
"","207","50000","99999","25.22","2026-04-09 20:05:00",""
"","207","100000","200000","23.71","2026-04-09 20:05:00",""
"","208","1000","10999","25.86","2026-04-09 20:05:00",""
"","208","11000","49999","25.1","2026-04-09 20:05:00",""
"","208","50000","99999","24.34","2026-04-09 20:05:00",""
"","208","100000","200000","22.83","2026-04-09 20:05:00",""
"","209","1000","10999","24.03","2026-04-09 20:05:00",""
"","209","11000","49999","23.28","2026-04-09 20:05:00",""
"","209","50000","99999","22.52","2026-04-09 20:05:00",""
"","209","100000","200000","21.01","2026-04-09 20:05:00",""
"","210","1000","10999","55.21","2026-04-09 20:05:00",""
"","210","11000","49999","53.84","2026-04-09 20:05:00",""
"","210","50000","99999","52.46","2026-04-09 20:05:00",""
"","210","100000","200000","49.71","2026-04-09 20:05:00",""
"","211","1000","10999","24.48","2026-04-09 20:05:00",""
"","211","11000","49999","23.78","2026-04-09 20:05:00",""
"","211","50000","99999","23.07","2026-04-09 20:05:00",""
"","211","100000","200000","21.67","2026-04-09 20:05:00",""
"","212","1000","10999","16.19","2026-04-09 20:05:00",""
"","212","11000","49999","15.5","2026-04-09 20:05:00",""
"","212","50000","99999","14.81","2026-04-09 20:05:00",""
"","212","100000","200000","13.44","2026-04-09 20:05:00",""
"","213","1000","10999","52.58","2026-04-09 20:05:00",""
"","213","11000","49999","51.21","2026-04-09 20:05:00",""
"","213","50000","99999","49.83","2026-04-09 20:05:00",""
"","213","100000","200000","47.08","2026-04-09 20:05:00",""
"","214","1000","10999","11.23","2026-04-09 20:05:00",""
"","214","11000","49999","10.54","2026-04-09 20:05:00",""
"","214","50000","99999","9.86","2026-04-09 20:05:00",""
"","214","100000","200000","9.72","2026-04-09 20:05:00",""
"","215","1000","10999","16.74","2026-04-09 20:05:00",""
"","215","11000","49999","16.46","2026-04-09 20:05:00",""
"","215","50000","99999","16.19","2026-04-09 20:05:00",""
"","215","100000","200000","15.36","2026-04-09 20:05:00",""
"","216","1000","10999","17.43","2026-04-09 20:05:00",""
"","216","11000","49999","17.08","2026-04-09 20:05:00",""
"","216","50000","99999","16.74","2026-04-09 20:05:00",""
"","216","100000","200000","16.05","2026-04-09 20:05:00",""
"","217","1000","10999","17.84","2026-04-09 20:05:00",""
"","217","11000","49999","17.43","2026-04-09 20:05:00",""
"","217","50000","99999","17.01","2026-04-09 20:05:00",""
"","217","100000","200000","15.64","2026-04-09 20:05:00",""
"","217","2000","10999","16.66","2026-04-09 20:05:00",""
"","217","11000","200000","16.59","2026-04-09 20:05:00",""
"","218","1000","10999","53.96","2026-04-09 20:05:00",""
"","218","11000","49999","53.27","2026-04-09 20:05:00",""
"","218","50000","99999","52.58","2026-04-09 20:05:00",""
"","218","100000","200000","51.21","2026-04-09 20:05:00",""
"","219","1000","10999","25.56","2026-04-09 20:05:00",""
"","219","11000","49999","24.87","2026-04-09 20:05:00",""
"","219","50000","99999","24.19","2026-04-09 20:05:00",""
"","219","100000","200000","22.81","2026-04-09 20:05:00",""
"","220","1000","10999","21.24","2026-04-09 20:05:00",""
"","220","11000","49999","20.55","2026-04-09 20:05:00",""
"","220","50000","99999","19.87","2026-04-09 20:05:00",""
"","220","100000","200000","18.49","2026-04-09 20:05:00",""
"","221","1000","10999","19.77","2026-04-09 20:05:00",""
"","221","11000","49999","19.08","2026-04-09 20:05:00",""
"","221","50000","99999","18.39","2026-04-09 20:05:00",""
"","221","100000","200000","17.01","2026-04-09 20:05:00",""
"","222","1000","10999","52.58","2026-04-09 20:05:00",""
"","222","11000","49999","51.21","2026-04-09 20:05:00",""
"","222","50000","99999","49.83","2026-04-09 20:05:00",""
"","222","100000","200000","47.08","2026-04-09 20:05:00",""
"","223","1000","10999","27.27","2026-04-09 20:05:00",""
"","223","11000","49999","26.58","2026-04-09 20:05:00",""
"","223","50000","99999","25.9","2026-04-09 20:05:00",""
"","223","100000","200000","24.52","2026-04-09 20:05:00",""
"","224","1000","10999","16.19","2026-04-09 20:05:00",""
"","224","11000","49999","15.5","2026-04-09 20:05:00",""
"","224","50000","99999","14.81","2026-04-09 20:05:00",""
"","224","100000","200000","13.44","2026-04-09 20:05:00",""
"","225","1000","10999","21.14","2026-04-09 20:05:00",""
"","225","11000","49999","20.46","2026-04-09 20:05:00",""
"","225","50000","99999","19.77","2026-04-09 20:05:00",""
"","225","100000","200000","18.39","2026-04-09 20:05:00",""
"","226","1000","10999","22.25","2026-04-09 20:05:00",""
"","226","11000","49999","21.9","2026-04-09 20:05:00",""
"","226","50000","99999","21.56","2026-04-09 20:05:00",""
"","226","100000","200000","20.87","2026-04-09 20:05:00",""
"","227","1000","10999","21.42","2026-04-09 20:05:00",""
"","227","11000","49999","20.73","2026-04-09 20:05:00",""
"","227","50000","99999","20.04","2026-04-09 20:05:00",""
"","227","100000","200000","18.67","2026-04-09 20:05:00",""
"","228","1000","10999","52.58","2026-04-09 20:05:00",""
"","228","11000","49999","51.21","2026-04-09 20:05:00",""
"","228","50000","99999","49.83","2026-04-09 20:05:00",""
"","228","100000","200000","47.08","2026-04-09 20:05:00",""
"","229","1000","10999","24.09","2026-04-09 20:05:00",""
"","229","11000","49999","23.4","2026-04-09 20:05:00",""
"","229","50000","99999","22.71","2026-04-09 20:05:00",""
"","229","100000","200000","21.34","2026-04-09 20:05:00",""
"","230","1000","10999","24.7","2026-04-09 20:05:00",""
"","230","11000","49999","23.98","2026-04-09 20:05:00",""
"","230","50000","99999","23.26","2026-04-09 20:05:00",""
"","230","100000","200000","21.83","2026-04-09 20:05:00",""
"","231","1000","10999","20.23","2026-04-09 20:05:00",""
"","231","11000","49999","19.54","2026-04-09 20:05:00",""
"","231","50000","99999","18.85","2026-04-09 20:05:00",""
